id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2377,15641690.0,Onwumelu,591.0,France,Male,39.0,2.0,145081.72,1.0,1.0,0.0,62865.56,0.0
2378,15731166.0,Mazzanti,632.0,Spain,Female,53.0,8.0,0.0,2.0,1.0,0.0,5790.9,1.0
2379,15589435.0,Hao,509.0,France,Female,25.0,9.0,0.0,2.0,1.0,0.0,131662.47,0.0
2380,15583033.0,Ch'iu,686.0,Spain,Female,54.0,7.0,0.0,1.0,1.0,0.0,162501.83,1.0
2381,15671609.0,McGregor,644.0,France,Female,37.0,8.0,0.0,1.0,1.0,0.0,53412.54,1.0
2382,15679663.0,Chiazagomekpere,850.0,France,Male,36.0,7.0,0.0,1.0,1.0,1.0,166692.02,0.0
2383,15643907.0,Martin,543.0,Germany,Male,47.0,8.0,123042.0,1.0,1.0,0.0,123866.87,1.0
2384,15688848.0,Chukwuemeka,613.0,Germany,Female,34.0,4.0,136855.24,1.0,1.0,1.0,120314.75,1.0
2385,15675650.0,Toscani,599.0,France,Female,42.0,2.0,0.0,2.0,1.0,1.0,92888.52,0.0
2386,15627395.0,Smith,711.0,France,Male,50.0,3.0,0.0,4.0,1.0,0.0,158845.49,1.0
2387,15696900.0,Chidozie,601.0,France,Male,39.0,3.0,0.0,2.0,1.0,0.0,149913.84,0.0
2388,15800229.0,Ndubuagha,571.0,France,Male,38.0,7.0,0.0,1.0,0.0,0.0,88920.68,0.0
2389,15758031.0,Tsai,707.0,France,Female,45.0,10.0,0.0,1.0,1.0,1.0,52856.88,1.0
2390,15781409.0,Pinto,706.0,France,Male,35.0,9.0,0.0,2.0,1.0,1.0,120892.96,0.0
2391,15650575.0,Chinwendu,602.0,France,Male,36.0,3.0,0.0,2.0,1.0,0.0,58601.61,0.0
2392,15751336.0,Ts'ai,592.0,France,Female,39.0,1.0,0.0,2.0,1.0,1.0,123427.98,0.0
2393,15775042.0,Uchechukwu,751.0,France,Male,24.0,6.0,127738.75,1.0,0.0,1.0,161655.55,0.0
2394,15666983.0,Kibble,730.0,France,Male,41.0,3.0,0.0,2.0,0.0,1.0,83058.14,0.0
2395,15681410.0,Kuo,732.0,Germany,Female,55.0,2.0,124640.51,1.0,0.0,1.0,162452.65,1.0
2396,15780144.0,Chukwuemeka,597.0,France,Male,39.0,6.0,0.0,2.0,1.0,0.0,51117.06,0.0
2397,15756848.0,Nwachinemelu,679.0,France,Male,35.0,5.0,0.0,2.0,0.0,0.0,88852.47,0.0
2398,15682533.0,Hsueh,624.0,France,Female,44.0,1.0,0.0,1.0,1.0,0.0,4993.94,1.0
2399,15599078.0,Brown,681.0,Germany,Female,28.0,1.0,135870.01,2.0,1.0,0.0,107964.35,0.0
2400,15720508.0,Scott,648.0,France,Female,33.0,9.0,0.0,2.0,1.0,0.0,114092.52,0.0
2401,15781678.0,Teng,850.0,France,Female,43.0,4.0,0.0,2.0,1.0,1.0,185821.41,0.0
2402,15654851.0,Onyekaozulu,710.0,Germany,Female,35.0,9.0,123674.2,2.0,1.0,1.0,83334.43,0.0
2403,15662085.0,Milne,602.0,France,Female,37.0,1.0,0.0,2.0,0.0,0.0,44904.26,0.0
2404,15804822.0,Ozioma,686.0,France,Male,36.0,3.0,61482.47,1.0,1.0,1.0,54141.5,0.0
2405,15763063.0,Cattaneo,711.0,Spain,Male,45.0,5.0,104760.82,1.0,1.0,0.0,121232.51,0.0
2406,15761047.0,Chukwudi,691.0,France,Male,36.0,1.0,0.0,2.0,0.0,0.0,88407.31,0.0
2407,15746708.0,Chukwualuka,774.0,Spain,Male,28.0,3.0,0.0,2.0,1.0,0.0,121525.48,0.0
2408,15688868.0,Kosisochukwu,634.0,Spain,Male,47.0,1.0,130575.26,1.0,1.0,1.0,46635.11,0.0
2409,15643361.0,Hsiung,741.0,Spain,Male,24.0,6.0,0.0,2.0,1.0,0.0,74637.57,0.0
2410,15769412.0,Nnaife,635.0,Spain,Male,35.0,2.0,0.0,2.0,0.0,0.0,106977.8,0.0
2411,15726186.0,White,842.0,Spain,Female,43.0,2.0,105000.85,1.0,1.0,0.0,142963.17,0.0
2412,15782758.0,Ch'iu,695.0,Spain,Male,29.0,3.0,0.0,2.0,0.0,1.0,81485.1,0.0
2413,15686696.0,Scott,675.0,Germany,Male,45.0,5.0,138912.17,1.0,1.0,1.0,115452.51,0.0
2414,15592994.0,Chukwudi,653.0,Germany,Male,41.0,6.0,122088.67,1.0,1.0,1.0,88890.05,0.0
2415,15800440.0,Ts'ui,571.0,France,Female,29.0,2.0,138723.95,1.0,0.0,1.0,91574.92,0.0
2416,15633650.0,Hsia,683.0,France,Male,25.0,2.0,0.0,1.0,1.0,0.0,82290.81,0.0
2417,15572767.0,Ts'ui,597.0,France,Male,29.0,4.0,0.0,2.0,0.0,0.0,173365.89,0.0
2418,15736287.0,Ch'ien,633.0,France,Female,37.0,3.0,0.0,2.0,1.0,0.0,93982.02,0.0
2419,15695872.0,Kudryashova,593.0,France,Female,34.0,7.0,0.0,1.0,1.0,1.0,93832.33,0.0
2420,15602841.0,Chukwualuka,632.0,Spain,Male,41.0,2.0,0.0,3.0,1.0,0.0,135083.73,1.0
2421,15803801.0,Hsia,709.0,Germany,Male,41.0,3.0,106937.05,1.0,0.0,0.0,1485.27,1.0
2422,15726313.0,Onwumelu,667.0,France,Male,31.0,3.0,0.0,1.0,1.0,1.0,27375.15,1.0
2423,15805909.0,Shih,679.0,France,Male,32.0,7.0,0.0,1.0,1.0,1.0,159830.58,0.0
2424,15806918.0,Trevisano,587.0,France,Male,28.0,3.0,0.0,2.0,0.0,1.0,180329.83,0.0
2425,15655658.0,Iloerika,815.0,France,Female,40.0,2.0,0.0,1.0,1.0,0.0,67979.35,1.0
2426,15659327.0,Ch'ien,645.0,Spain,Female,61.0,2.0,0.0,1.0,1.0,1.0,143739.29,0.0
2427,15596649.0,Frolov,562.0,France,Male,31.0,4.0,0.0,2.0,1.0,0.0,141175.18,0.0
2428,15756743.0,Ch'iu,757.0,France,Male,35.0,4.0,0.0,2.0,1.0,1.0,130514.78,0.0
2429,15719561.0,Chuang,756.0,Germany,Male,46.0,1.0,141787.31,1.0,0.0,0.0,177622.38,1.0
2430,15756920.0,Groom,669.0,France,Male,35.0,5.0,0.0,2.0,0.0,0.0,70774.97,0.0
2431,15722993.0,Whitehead,850.0,France,Female,30.0,7.0,0.0,2.0,1.0,1.0,152883.95,0.0
2432,15635240.0,Ch'in,551.0,France,Male,38.0,3.0,0.0,2.0,1.0,0.0,51554.58,0.0
2433,15597909.0,Ch'ien,605.0,France,Male,37.0,5.0,0.0,1.0,0.0,0.0,138889.15,1.0
2434,15791842.0,Hs?eh,754.0,France,Female,38.0,2.0,0.0,1.0,1.0,0.0,158918.09,1.0
2435,15791533.0,Liao,771.0,Germany,Female,33.0,10.0,142578.35,2.0,1.0,1.0,172629.67,0.0
2436,15594720.0,Nwachinemelu,684.0,France,Male,35.0,10.0,0.0,2.0,1.0,0.0,102799.14,0.0
2437,15648032.0,Mironov,716.0,Spain,Male,32.0,9.0,0.0,2.0,1.0,0.0,180326.83,0.0
2438,15752626.0,Davila,724.0,Spain,Female,46.0,9.0,0.0,1.0,0.0,0.0,96517.97,1.0
2439,15650098.0,Nucci,605.0,France,Female,38.0,3.0,0.0,2.0,1.0,0.0,80619.09,0.0
2440,15689612.0,Maclean,559.0,France,Male,49.0,5.0,114552.6,1.0,1.0,0.0,121151.1,1.0
2441,15800233.0,Chiu,687.0,France,Male,47.0,6.0,0.0,2.0,0.0,1.0,164825.07,0.0
2442,15721921.0,Chukwualuka,827.0,France,Female,29.0,0.0,100885.93,1.0,1.0,0.0,175544.02,0.0
2443,15660602.0,Yeh,728.0,France,Female,44.0,7.0,0.0,1.0,1.0,0.0,162699.7,1.0
2444,15656484.0,Tseng,792.0,France,Male,40.0,8.0,139872.81,1.0,1.0,1.0,131287.92,0.0
2445,15578073.0,Yobachukwu,751.0,France,Male,38.0,4.0,0.0,2.0,1.0,0.0,47848.86,0.0
2446,15792726.0,Chibueze,631.0,France,Female,29.0,8.0,125724.95,1.0,1.0,0.0,168034.9,0.0
2447,15613673.0,Ch'iu,705.0,France,Female,28.0,3.0,108724.98,1.0,1.0,1.0,82222.86,0.0
2448,15783338.0,Yermolayev,585.0,France,Male,24.0,3.0,104827.45,1.0,1.0,0.0,122960.98,0.0
2449,15693381.0,Chuang,724.0,France,Male,40.0,7.0,158633.61,1.0,1.0,1.0,63736.17,0.0
2450,15648032.0,Onwumelu,762.0,France,Male,37.0,0.0,0.0,1.0,1.0,0.0,47675.23,0.0
2451,15616644.0,Chukwukere,521.0,France,Female,38.0,6.0,0.0,2.0,1.0,0.0,86679.6,0.0
2452,15736078.0,Pirozzi,594.0,France,Male,39.0,8.0,0.0,2.0,1.0,0.0,171706.66,0.0
2453,15623989.0,De Luca,738.0,France,Male,38.0,9.0,0.0,2.0,0.0,1.0,92664.09,0.0
2454,15592461.0,Hsiao,774.0,Spain,Male,42.0,0.0,108269.2,1.0,0.0,0.0,173837.54,0.0
2455,15664555.0,Mazzi,489.0,France,Male,31.0,1.0,0.0,1.0,1.0,1.0,106327.85,0.0
2456,15770309.0,Okwuoma,581.0,France,Male,40.0,1.0,121250.04,1.0,1.0,0.0,102908.91,0.0
2457,15633648.0,Nucci,538.0,Germany,Female,45.0,8.0,141789.15,1.0,1.0,0.0,4395.45,1.0
2458,15605916.0,Brown,581.0,France,Female,40.0,9.0,0.0,2.0,1.0,0.0,88206.04,0.0
2459,15607629.0,Genovese,653.0,France,Female,36.0,9.0,0.0,2.0,1.0,0.0,106826.92,0.0
2460,15674811.0,Fyodorova,650.0,France,Male,34.0,2.0,0.0,1.0,1.0,1.0,104889.2,0.0
2461,15662533.0,Y?,551.0,Spain,Male,32.0,9.0,0.0,2.0,1.0,1.0,121451.21,0.0
2462,15617320.0,Nucci,651.0,France,Female,32.0,6.0,0.0,2.0,1.0,1.0,170980.86,0.0
2463,15717398.0,Pinto,568.0,France,Female,29.0,10.0,153639.11,1.0,0.0,0.0,170518.17,0.0
2464,15579891.0,Ugochukwu,637.0,Spain,Female,39.0,9.0,140856.96,1.0,1.0,0.0,74846.67,0.0
2465,15576774.0,Hsiung,634.0,France,Male,29.0,9.0,0.0,2.0,1.0,0.0,164081.72,0.0
2466,15766887.0,Goliwe,714.0,France,Male,29.0,9.0,0.0,2.0,0.0,0.0,28805.09,0.0
2467,15728474.0,O'Kane,687.0,France,Female,36.0,3.0,0.0,3.0,1.0,1.0,188382.77,1.0
2468,15682868.0,Aikenhead,606.0,Spain,Female,29.0,7.0,0.0,1.0,1.0,1.0,141210.5,0.0
2469,15645045.0,Ch'eng,437.0,France,Female,31.0,10.0,68423.89,1.0,1.0,0.0,126794.56,1.0
2470,15733581.0,Chiemezie,579.0,France,Female,41.0,7.0,0.0,2.0,1.0,0.0,149536.62,0.0
2471,15635964.0,Macleod,667.0,France,Male,32.0,0.0,0.0,2.0,1.0,0.0,57553.02,0.0
2472,15682600.0,Ch'ang,681.0,France,Male,69.0,9.0,106301.85,2.0,1.0,1.0,105715.01,0.0
2473,15804211.0,Chinwendu,692.0,France,Male,27.0,3.0,0.0,2.0,1.0,0.0,86460.28,0.0
2474,15785042.0,Chidozie,693.0,France,Female,40.0,10.0,0.0,2.0,1.0,0.0,152417.79,1.0
2475,15654975.0,Hsieh,652.0,France,Male,49.0,6.0,126776.3,1.0,1.0,1.0,182270.88,0.0
2476,15766166.0,T'ien,707.0,France,Male,34.0,6.0,0.0,2.0,1.0,1.0,117632.63,0.0
2477,15741416.0,Ch'in,738.0,France,Male,67.0,5.0,0.0,1.0,1.0,1.0,66721.98,0.0
2478,15568106.0,Lo Duca,649.0,France,Male,56.0,8.0,0.0,2.0,0.0,0.0,51711.57,1.0
2479,15578738.0,Smith,634.0,France,Female,32.0,3.0,0.0,2.0,0.0,1.0,56650.47,0.0
2480,15722083.0,Chiang,632.0,France,Male,33.0,6.0,0.0,2.0,1.0,0.0,129980.93,0.0
2481,15777051.0,Yobachi,521.0,Spain,Female,31.0,3.0,0.0,2.0,1.0,0.0,122964.18,0.0
2482,15638272.0,Y?an,658.0,Spain,Male,29.0,8.0,86911.8,1.0,0.0,1.0,146652.01,0.0
2483,15782269.0,Chin,591.0,Spain,Male,57.0,4.0,0.0,1.0,0.0,0.0,51571.61,1.0
2484,15628272.0,Yermolayev,736.0,France,Female,25.0,3.0,0.0,2.0,1.0,1.0,50899.91,0.0
2485,15749489.0,Tuan,554.0,Germany,Female,56.0,5.0,155739.76,1.0,1.0,0.0,82870.75,1.0
2486,15653849.0,Rizzo,624.0,Germany,Female,47.0,2.0,106545.94,1.0,1.0,1.0,113860.81,1.0
2487,15732644.0,Padovesi,544.0,France,Male,44.0,5.0,0.0,2.0,1.0,1.0,66462.79,0.0
2488,15584091.0,Ibezimako,633.0,Germany,Male,38.0,3.0,98899.91,2.0,1.0,0.0,62746.54,0.0
2489,15743817.0,Okechukwu,645.0,France,Female,39.0,6.0,0.0,2.0,1.0,1.0,168053.4,0.0
2490,15732266.0,Onwuatuegwu,603.0,France,Male,35.0,6.0,0.0,1.0,1.0,1.0,143585.29,0.0
2491,15669987.0,Obialo,605.0,France,Male,51.0,1.0,114023.77,3.0,0.0,1.0,182055.36,1.0
2492,15607312.0,Macleod,652.0,France,Female,42.0,4.0,153946.14,1.0,1.0,1.0,52462.25,0.0
2493,15605916.0,Ch'ien,562.0,France,Female,32.0,8.0,105848.67,1.0,1.0,1.0,153917.43,0.0
2494,15762392.0,Nnamutaezinwa,613.0,France,Female,44.0,8.0,0.0,2.0,1.0,0.0,125947.05,0.0
2495,15794056.0,Tuan,822.0,Spain,Male,38.0,8.0,0.0,2.0,1.0,1.0,690.84,0.0
2496,15704081.0,Trevisano,775.0,France,Male,40.0,2.0,0.0,1.0,1.0,0.0,72970.61,1.0
2497,15604345.0,Milanesi,683.0,France,Male,32.0,2.0,0.0,2.0,1.0,1.0,184524.74,0.0
2498,15798943.0,Ijendu,713.0,France,Female,51.0,6.0,141557.88,1.0,1.0,0.0,101102.39,0.0
2499,15793813.0,Hsueh,640.0,Germany,Male,53.0,8.0,108977.43,1.0,1.0,0.0,136989.97,1.0
2500,15721392.0,K?,651.0,Germany,Male,32.0,5.0,84438.57,1.0,1.0,1.0,139994.68,0.0
2501,15667460.0,Y?,773.0,Spain,Female,29.0,5.0,0.0,1.0,1.0,0.0,66561.6,1.0
2502,15696826.0,Chukwuebuka,669.0,Spain,Male,35.0,3.0,125739.26,1.0,1.0,0.0,144290.97,0.0
2503,15672894.0,Udinese,639.0,France,Female,38.0,0.0,0.0,2.0,1.0,0.0,87400.53,0.0
2504,15572022.0,Lucciano,696.0,Germany,Female,55.0,9.0,162482.76,1.0,1.0,0.0,171657.57,1.0
2505,15619407.0,O'Donnell,678.0,France,Female,36.0,6.0,126596.29,2.0,1.0,0.0,82647.65,0.0
2506,15719348.0,Chigozie,838.0,Germany,Female,49.0,10.0,117731.79,1.0,1.0,0.0,60920.03,1.0
2507,15751203.0,Milanesi,585.0,Spain,Female,35.0,2.0,0.0,2.0,0.0,1.0,74838.64,0.0
2508,15746553.0,Shao,711.0,France,Male,44.0,1.0,0.0,2.0,0.0,0.0,50783.1,0.0
2509,15709476.0,Chukwukadibia,677.0,France,Male,33.0,7.0,0.0,2.0,1.0,0.0,172531.23,0.0
2510,15595588.0,Nebechi,629.0,France,Female,40.0,7.0,110939.3,2.0,0.0,1.0,117834.92,1.0
2511,15701160.0,Hsia,579.0,France,Female,41.0,6.0,0.0,2.0,1.0,1.0,157097.09,0.0
2512,15783338.0,Chiang,682.0,Spain,Male,43.0,10.0,122453.97,1.0,1.0,1.0,139919.38,0.0
2513,15726354.0,P'an,577.0,France,Male,31.0,5.0,0.0,2.0,1.0,1.0,136985.08,0.0
2514,15649433.0,Chukwukere,698.0,France,Male,41.0,2.0,0.0,2.0,1.0,1.0,89972.25,0.0
2515,15683416.0,Lu,725.0,France,Male,28.0,8.0,124043.8,1.0,1.0,0.0,167773.55,0.0
2516,15679668.0,Folliero,699.0,France,Female,52.0,3.0,0.0,1.0,1.0,0.0,71379.92,1.0
2517,15734008.0,Tien,659.0,France,Female,43.0,0.0,88594.93,1.0,1.0,0.0,149913.84,1.0
2518,15606841.0,Pisano,614.0,Germany,Male,35.0,2.0,146798.81,1.0,0.0,0.0,152843.53,0.0
2519,15795527.0,Chukwubuikem,673.0,Germany,Female,35.0,6.0,168094.01,1.0,1.0,0.0,174873.09,0.0
2520,15656319.0,O'Sullivan,701.0,Germany,Male,37.0,3.0,92467.58,1.0,1.0,0.0,65951.65,1.0
2521,15609758.0,Kuo,712.0,Germany,Female,36.0,8.0,115409.18,1.0,1.0,0.0,172557.71,1.0
2522,15668958.0,Y?an,616.0,France,Female,27.0,2.0,0.0,1.0,1.0,1.0,173617.09,0.0
2523,15591748.0,Manna,681.0,France,Male,42.0,6.0,0.0,2.0,1.0,1.0,113316.77,0.0
2524,15595588.0,Ijendu,592.0,France,Male,25.0,3.0,0.0,1.0,1.0,1.0,91406.62,0.0
2525,15778947.0,Li Fonti,646.0,Spain,Male,32.0,2.0,0.0,2.0,1.0,0.0,97908.01,0.0
2526,15628886.0,Hsiao,537.0,France,Male,37.0,1.0,121326.42,1.0,1.0,1.0,104665.79,0.0
2527,15778934.0,Mazzanti,476.0,Germany,Female,26.0,7.0,139756.15,1.0,0.0,1.0,177840.33,0.0
2528,15702277.0,Ch'en,605.0,Spain,Male,40.0,9.0,0.0,2.0,1.0,1.0,167784.28,0.0
2529,15758362.0,Nkemakonam,817.0,Spain,Female,42.0,4.0,0.0,1.0,0.0,0.0,180962.32,1.0
2530,15645571.0,Lucchesi,605.0,France,Female,34.0,8.0,0.0,2.0,0.0,0.0,117948.0,0.0
2531,15682276.0,Fanucci,584.0,Germany,Male,34.0,4.0,118890.81,1.0,1.0,0.0,53931.05,0.0
2532,15631512.0,T'ien,652.0,Spain,Male,36.0,8.0,0.0,2.0,1.0,0.0,158032.5,0.0
2533,15626676.0,Okechukwu,754.0,France,Female,46.0,4.0,0.0,2.0,1.0,1.0,141364.62,0.0
2534,15574761.0,Hs?,540.0,Spain,Female,31.0,2.0,121669.93,1.0,1.0,1.0,124596.63,0.0
2535,15791767.0,Nwankwo,641.0,Spain,Male,36.0,3.0,0.0,2.0,0.0,0.0,88965.46,0.0
2536,15649024.0,Cattaneo,634.0,Spain,Female,28.0,6.0,0.0,2.0,1.0,0.0,91903.9,0.0
2537,15621457.0,Hsieh,667.0,France,Male,40.0,6.0,123845.36,1.0,0.0,1.0,167036.94,0.0
2538,15693893.0,Walker,544.0,Germany,Female,33.0,7.0,111093.01,1.0,1.0,0.0,116973.48,1.0
2539,15680587.0,Teng,659.0,Spain,Female,34.0,10.0,171653.17,1.0,1.0,0.0,103560.98,0.0
2540,15750837.0,Teng,704.0,France,Male,39.0,6.0,0.0,2.0,1.0,1.0,95500.98,0.0
2541,15652981.0,Uchechukwu,746.0,Germany,Male,39.0,6.0,99799.76,1.0,0.0,0.0,147964.99,0.0
2542,15753092.0,Zikoranachidimma,733.0,France,Female,22.0,4.0,135637.0,1.0,1.0,1.0,193018.71,0.0
2543,15661409.0,Onwuamaeze,599.0,France,Male,41.0,6.0,0.0,2.0,1.0,0.0,94570.56,0.0
2544,15634373.0,T'ien,679.0,France,Male,31.0,4.0,153972.89,2.0,0.0,0.0,58844.84,0.0
2545,15642787.0,T'ang,656.0,France,Female,33.0,10.0,0.0,2.0,1.0,0.0,88866.92,0.0
2546,15621205.0,Chidubem,724.0,France,Female,43.0,9.0,0.0,2.0,0.0,0.0,66580.13,0.0
2547,15766776.0,Ts'ui,662.0,France,Male,29.0,2.0,142862.21,1.0,1.0,1.0,91573.19,0.0
2548,15575691.0,P'eng,545.0,France,Male,30.0,8.0,0.0,2.0,1.0,0.0,131238.37,0.0
2549,15635277.0,T'ao,686.0,France,Female,35.0,3.0,0.0,2.0,1.0,0.0,105570.9,0.0
2550,15626485.0,Ts'ui,706.0,France,Female,36.0,1.0,0.0,2.0,1.0,0.0,142223.94,0.0
2551,15576044.0,Chibugo,712.0,France,Male,42.0,8.0,0.0,1.0,1.0,1.0,126796.69,0.0
2552,15589435.0,Onyemauchechukwu,714.0,France,Male,32.0,6.0,0.0,1.0,1.0,1.0,94898.1,0.0
2553,15709368.0,Chidiebere,564.0,France,Male,42.0,4.0,0.0,2.0,1.0,1.0,163666.85,0.0
2554,15617134.0,Hsiao,613.0,France,Female,36.0,7.0,0.0,2.0,1.0,0.0,179866.01,0.0
2555,15604544.0,Iloerika,515.0,France,Male,58.0,4.0,0.0,1.0,0.0,0.0,71167.17,0.0
2556,15680167.0,Nwankwo,682.0,Spain,Female,40.0,6.0,146566.01,2.0,0.0,1.0,116978.97,0.0
2557,15733261.0,Yobanna,479.0,France,Female,46.0,5.0,0.0,2.0,0.0,1.0,149471.13,0.0
2558,15583576.0,Nwachinemelu,706.0,Germany,Female,52.0,5.0,104763.41,2.0,1.0,0.0,16081.62,1.0
2559,15751491.0,Chiganu,675.0,France,Female,42.0,5.0,0.0,2.0,1.0,0.0,38170.04,0.0
2560,15798084.0,Yobanna,823.0,France,Male,38.0,8.0,0.0,2.0,1.0,0.0,184514.01,0.0
2561,15659475.0,Chidubem,752.0,France,Female,42.0,8.0,0.0,1.0,1.0,0.0,136902.01,1.0
2562,15658485.0,Manna,684.0,Germany,Female,49.0,2.0,116509.99,1.0,1.0,0.0,134600.91,1.0
2563,15632665.0,Nwankwo,598.0,France,Male,27.0,3.0,0.0,2.0,1.0,0.0,57876.05,0.0
2564,15813283.0,Chu,643.0,Germany,Male,32.0,6.0,123823.07,2.0,0.0,1.0,26691.31,0.0
2565,15594576.0,T'ien,641.0,France,Female,37.0,7.0,0.0,2.0,1.0,0.0,157871.55,0.0
2566,15616280.0,Clements,579.0,Spain,Female,32.0,6.0,0.0,1.0,0.0,1.0,107415.02,0.0
2567,15652069.0,Chukwumaobim,559.0,Spain,Female,61.0,8.0,0.0,1.0,0.0,0.0,166370.81,1.0
2568,15689515.0,Ainsworth,645.0,Germany,Male,37.0,1.0,141078.37,2.0,1.0,0.0,52894.01,0.0
2569,15692991.0,Onuchukwu,461.0,France,Female,37.0,4.0,0.0,1.0,1.0,0.0,107847.03,1.0
2570,15609913.0,Yeh,746.0,Spain,Male,47.0,2.0,0.0,2.0,1.0,0.0,162668.33,1.0
2571,15603548.0,Pinto,653.0,Germany,Male,37.0,6.0,114450.32,2.0,1.0,0.0,82709.8,0.0
2572,15626212.0,Hsia,613.0,France,Male,31.0,5.0,0.0,2.0,1.0,1.0,131301.74,0.0
2573,15655238.0,Kao,803.0,France,Female,37.0,5.0,0.0,2.0,1.0,1.0,56937.41,0.0
2574,15711455.0,H?,753.0,France,Male,30.0,7.0,0.0,2.0,1.0,1.0,77965.44,0.0
2575,15613471.0,Pinto,707.0,France,Female,36.0,7.0,0.0,2.0,1.0,1.0,145551.6,0.0
2576,15582914.0,Frolov,716.0,France,Male,64.0,1.0,0.0,2.0,1.0,1.0,147040.25,0.0
2577,15652981.0,Nkemjika,724.0,France,Male,34.0,7.0,0.0,2.0,1.0,1.0,164975.82,0.0
2578,15786035.0,Hsieh,589.0,Spain,Male,34.0,8.0,0.0,2.0,1.0,0.0,143859.66,0.0
2579,15636024.0,Hargreaves,681.0,France,Female,33.0,7.0,0.0,2.0,1.0,0.0,130113.78,0.0
2580,15708713.0,Onyekaozulu,663.0,France,Male,37.0,4.0,110463.25,1.0,1.0,0.0,173870.39,0.0
2581,15756472.0,Ahern,669.0,France,Female,46.0,4.0,0.0,2.0,1.0,0.0,98894.64,0.0
2582,15616172.0,Ch'ien,667.0,France,Female,29.0,2.0,0.0,2.0,1.0,0.0,86945.0,0.0
2583,15707322.0,Kaeppel,573.0,France,Male,47.0,1.0,113957.01,1.0,1.0,0.0,46825.07,0.0
2584,15603665.0,Toscani,669.0,Germany,Female,32.0,3.0,97408.03,1.0,1.0,0.0,80425.65,0.0
2585,15757916.0,Chukwujamuike,619.0,France,Male,39.0,8.0,126674.81,1.0,1.0,1.0,127827.18,0.0
2586,15737051.0,Nnaife,732.0,Germany,Female,40.0,2.0,129499.42,2.0,1.0,0.0,173870.39,0.0
2587,15691543.0,K'ung,556.0,France,Female,36.0,4.0,0.0,1.0,1.0,0.0,141364.62,0.0
2588,15665088.0,H?,607.0,Spain,Female,46.0,0.0,139914.7,1.0,1.0,0.0,92840.67,1.0
2589,15593365.0,Chijindum,738.0,Germany,Male,32.0,1.0,151709.33,2.0,1.0,0.0,133051.64,0.0
2590,15704763.0,Kuykendall,632.0,France,Male,30.0,9.0,0.0,2.0,1.0,1.0,52327.57,0.0
2591,15664897.0,Fiorentino,627.0,Germany,Female,41.0,2.0,122029.15,2.0,1.0,0.0,64448.36,1.0
2592,15773439.0,Houghton,730.0,Spain,Male,37.0,10.0,0.0,2.0,1.0,0.0,90876.95,0.0
2593,15694444.0,Okechukwu,704.0,Germany,Male,44.0,7.0,113657.85,1.0,0.0,1.0,167749.54,0.0
2594,15789425.0,Yobachukwu,661.0,Spain,Male,33.0,9.0,0.0,1.0,1.0,1.0,145561.9,0.0
2595,15771323.0,Hsia,588.0,France,Male,51.0,4.0,0.0,1.0,0.0,0.0,173425.68,1.0
2596,15759066.0,Hsueh,678.0,Spain,Female,47.0,9.0,0.0,1.0,1.0,1.0,53478.02,0.0
2597,15642710.0,McEwan,613.0,France,Male,37.0,2.0,0.0,2.0,1.0,1.0,1557.82,0.0
2598,15682472.0,Ch'ang,684.0,France,Male,25.0,4.0,0.0,2.0,1.0,0.0,121083.91,0.0
2599,15707634.0,Onwughara,645.0,France,Male,32.0,1.0,0.0,2.0,1.0,0.0,148814.54,0.0
2600,15654760.0,Onyemauchechukwu,703.0,Germany,Male,33.0,2.0,143964.36,1.0,0.0,1.0,79928.41,0.0
2601,15616666.0,Nwankwo,577.0,Spain,Male,39.0,1.0,0.0,2.0,0.0,0.0,54477.53,0.0
2602,15737509.0,Walker,695.0,France,Male,44.0,2.0,0.0,2.0,1.0,1.0,85901.09,0.0
2603,15760244.0,Hsieh,624.0,Germany,Female,39.0,9.0,133060.63,1.0,0.0,1.0,51919.04,1.0
2604,15677521.0,Padovesi,684.0,France,Male,40.0,8.0,0.0,2.0,1.0,1.0,1557.82,0.0
2605,15803078.0,Kao,683.0,Spain,Male,27.0,1.0,0.0,2.0,1.0,0.0,183594.86,0.0
2606,15672091.0,Nnachetam,594.0,France,Female,38.0,9.0,0.0,2.0,1.0,1.0,170829.87,0.0
2607,15757559.0,Macleod,535.0,France,Female,29.0,9.0,0.0,2.0,1.0,0.0,171415.84,0.0
2608,15668081.0,Tuan,579.0,France,Female,28.0,1.0,0.0,2.0,1.0,0.0,126565.8,0.0
2609,15740283.0,Ewers,652.0,France,Female,37.0,2.0,118879.35,2.0,1.0,0.0,132673.23,0.0
2610,15787619.0,Shen,544.0,Germany,Female,24.0,0.0,109730.22,1.0,1.0,0.0,10963.04,0.0
2611,15594815.0,Chidi,593.0,France,Male,39.0,8.0,0.0,2.0,1.0,0.0,162858.29,0.0
2612,15630106.0,Uspensky,663.0,France,Female,26.0,3.0,166070.48,1.0,1.0,0.0,134638.98,0.0
2613,15696989.0,Ch'ang,628.0,Spain,Female,34.0,1.0,0.0,2.0,1.0,0.0,176743.51,0.0
2614,15724863.0,Lucchesi,675.0,France,Female,57.0,8.0,161628.66,1.0,0.0,1.0,178038.17,1.0
2615,15622527.0,Zetticci,786.0,Spain,Female,34.0,4.0,0.0,2.0,1.0,0.0,60907.49,0.0
